Full URL,Stripped URL,Level
https://uedayou.net/loa/神奈川県横浜市港北区,,0
https://uedayou.net/loa/神奈川県横浜市港北区下田町,神奈川県横浜市港北区下田町,1
https://uedayou.net/loa/神奈川県横浜市港北区岸根町,神奈川県横浜市港北区岸根町,1
https://uedayou.net/loa/神奈川県横浜市港北区菊名,神奈川県横浜市港北区菊名,1
https://uedayou.net/loa/神奈川県横浜市港北区錦が丘,神奈川県横浜市港北区錦が丘,1
https://uedayou.net/loa/神奈川県横浜市港北区綱島上町,神奈川県横浜市港北区綱島上町,1
https://uedayou.net/loa/神奈川県横浜市港北区綱島西,神奈川県横浜市港北区綱島西,1
https://uedayou.net/loa/神奈川県横浜市港北区綱島台,神奈川県横浜市港北区綱島台,1
https://uedayou.net/loa/神奈川県横浜市港北区綱島東,神奈川県横浜市港北区綱島東,1
https://uedayou.net/loa/神奈川県横浜市港北区高田西,神奈川県横浜市港北区高田西,1
https://uedayou.net/loa/神奈川県横浜市港北区高田町,神奈川県横浜市港北区高田町,1
https://uedayou.net/loa/神奈川県横浜市港北区高田東,神奈川県横浜市港北区高田東,1
https://uedayou.net/loa/神奈川県横浜市港北区師岡町,神奈川県横浜市港北区師岡町,1
https://uedayou.net/loa/神奈川県横浜市港北区篠原西町,神奈川県横浜市港北区篠原西町,1
https://uedayou.net/loa/神奈川県横浜市港北区篠原台町,神奈川県横浜市港北区篠原台町,1
https://uedayou.net/loa/神奈川県横浜市港北区篠原町,神奈川県横浜市港北区篠原町,1
https://uedayou.net/loa/神奈川県横浜市港北区篠原東,神奈川県横浜市港北区篠原東,1
https://uedayou.net/loa/神奈川県横浜市港北区篠原北,神奈川県横浜市港北区篠原北,1
https://uedayou.net/loa/神奈川県横浜市港北区小机町,神奈川県横浜市港北区小机町,1
https://uedayou.net/loa/神奈川県横浜市港北区新羽町,神奈川県横浜市港北区新羽町,1
https://uedayou.net/loa/神奈川県横浜市港北区新横浜,神奈川県横浜市港北区新横浜,1
https://uedayou.net/loa/神奈川県横浜市港北区新吉田町,神奈川県横浜市港北区新吉田町,1
https://uedayou.net/loa/神奈川県横浜市港北区新吉田東,神奈川県横浜市港北区新吉田東,1
https://uedayou.net/loa/神奈川県横浜市港北区大曽根,神奈川県横浜市港北区大曽根,1
https://uedayou.net/loa/神奈川県横浜市港北区大曽根台,神奈川県横浜市港北区大曽根台,1
https://uedayou.net/loa/神奈川県横浜市港北区大倉山,神奈川県横浜市港北区大倉山,1
https://uedayou.net/loa/神奈川県横浜市港北区大豆戸町,神奈川県横浜市港北区大豆戸町,1
https://uedayou.net/loa/神奈川県横浜市港北区樽町,神奈川県横浜市港北区樽町,1
https://uedayou.net/loa/神奈川県横浜市港北区仲手原,神奈川県横浜市港北区仲手原,1
https://uedayou.net/loa/神奈川県横浜市港北区鳥山町,神奈川県横浜市港北区鳥山町,1
https://uedayou.net/loa/神奈川県横浜市港北区日吉,神奈川県横浜市港北区日吉,1
https://uedayou.net/loa/神奈川県横浜市港北区日吉本町,神奈川県横浜市港北区日吉本町,1
https://uedayou.net/loa/神奈川県横浜市港北区富士塚,神奈川県横浜市港北区富士塚,1
https://uedayou.net/loa/神奈川県横浜市港北区北新横浜,神奈川県横浜市港北区北新横浜,1
https://uedayou.net/loa/神奈川県横浜市港北区箕輪町,神奈川県横浜市港北区箕輪町,1
https://uedayou.net/loa/神奈川県横浜市港北区下田町1丁目,神奈川県横浜市港北区下田町1丁目,2
https://uedayou.net/loa/神奈川県横浜市港北区下田町2丁目,神奈川県横浜市港北区下田町2丁目,2
https://uedayou.net/loa/神奈川県横浜市港北区下田町3丁目,神奈川県横浜市港北区下田町3丁目,2
https://uedayou.net/loa/神奈川県横浜市港北区下田町4丁目,神奈川県横浜市港北区下田町4丁目,2
https://uedayou.net/loa/神奈川県横浜市港北区下田町5丁目,神奈川県横浜市港北区下田町5丁目,2
https://uedayou.net/loa/神奈川県横浜市港北区下田町6丁目,神奈川県横浜市港北区下田町6丁目,2
