Full URL,Stripped URL,Level
https://uedayou.net/loa/神奈川県愛甲郡愛川町,,0
https://uedayou.net/loa/神奈川県愛甲郡愛川町角田,神奈川県愛甲郡愛川町角田,1
https://uedayou.net/loa/神奈川県愛甲郡愛川町三増,神奈川県愛甲郡愛川町三増,1
https://uedayou.net/loa/神奈川県愛甲郡愛川町春日台,神奈川県愛甲郡愛川町春日台,1
https://uedayou.net/loa/神奈川県愛甲郡愛川町棚澤,神奈川県愛甲郡愛川町棚澤,1
https://uedayou.net/loa/神奈川県愛甲郡愛川町中津,神奈川県愛甲郡愛川町中津,1
https://uedayou.net/loa/神奈川県愛甲郡愛川町田代,神奈川県愛甲郡愛川町田代,1
https://uedayou.net/loa/神奈川県愛甲郡愛川町八菅山,神奈川県愛甲郡愛川町八菅山,1
https://uedayou.net/loa/神奈川県愛甲郡愛川町半原,神奈川県愛甲郡愛川町半原,1
https://uedayou.net/loa/神奈川県愛甲郡愛川町春日台1丁目,神奈川県愛甲郡愛川町春日台1丁目,2
https://uedayou.net/loa/神奈川県愛甲郡愛川町春日台2丁目,神奈川県愛甲郡愛川町春日台2丁目,2
https://uedayou.net/loa/神奈川県愛甲郡愛川町春日台3丁目,神奈川県愛甲郡愛川町春日台3丁目,2
https://uedayou.net/loa/神奈川県愛甲郡愛川町春日台4丁目,神奈川県愛甲郡愛川町春日台4丁目,2
https://uedayou.net/loa/神奈川県愛甲郡愛川町春日台5丁目,神奈川県愛甲郡愛川町春日台5丁目,2
https://uedayou.net/loa/神奈川県愛甲郡愛川町田代戸倉,神奈川県愛甲郡愛川町田代戸倉,2
