Full URL,Stripped URL,Level
https://uedayou.net/loa/神奈川県横浜市.json,,0
https://uedayou.net/loa/神奈川県横浜市旭区,神奈川県横浜市旭区,1
https://uedayou.net/loa/神奈川県横浜市磯子区,神奈川県横浜市磯子区,1
https://uedayou.net/loa/神奈川県横浜市栄区,神奈川県横浜市栄区,1
https://uedayou.net/loa/神奈川県横浜市金沢区,神奈川県横浜市金沢区,1
https://uedayou.net/loa/神奈川県横浜市戸塚区,神奈川県横浜市戸塚区,1
https://uedayou.net/loa/神奈川県横浜市港南区,神奈川県横浜市港南区,1
https://uedayou.net/loa/神奈川県横浜市港北区,神奈川県横浜市港北区,1
https://uedayou.net/loa/神奈川県横浜市神奈川区,神奈川県横浜市神奈川区,1
https://uedayou.net/loa/神奈川県横浜市瀬谷区,神奈川県横浜市瀬谷区,1
https://uedayou.net/loa/神奈川県横浜市西区,神奈川県横浜市西区,1
https://uedayou.net/loa/神奈川県横浜市青葉区,神奈川県横浜市青葉区,1
https://uedayou.net/loa/神奈川県横浜市泉区,神奈川県横浜市泉区,1
https://uedayou.net/loa/神奈川県横浜市中区,神奈川県横浜市中区,1
https://uedayou.net/loa/神奈川県横浜市鶴見区,神奈川県横浜市鶴見区,1
https://uedayou.net/loa/神奈川県横浜市都筑区,神奈川県横浜市都筑区,1
https://uedayou.net/loa/神奈川県横浜市南区,神奈川県横浜市南区,1
https://uedayou.net/loa/神奈川県横浜市保土ケ谷区,神奈川県横浜市保土ケ谷区,1
https://uedayou.net/loa/神奈川県横浜市緑区,神奈川県横浜市緑区,1
